student_id,amount,status,payment_method,paid_at,program_name,package_type,package_duration,receipt_seq,notes
ADV0055,150.00,paid,,2026-01-03,Scratch,,,,old ticket TK-260103-003
ADV24031,180.00,paid,,2026-01-04,Lego EV3 Robotics,,,,old ticket TK-260104-001
ADV25038,256.50,paid,cash,2026-01-04,Lego EV3 Robotics,,,,old ticket TK-260104-002 | Cash
ADV25038,256.50,paid,cash,2026-01-04,Scratch,,,,old ticket TK-260104-003 | Cash
ADV25052,180.00,paid,,2026-01-06,Lego EV3 Robotics,,,,old ticket TK-260106-001 | Rich Mummy Bakery
ADV23042,180.00,paid,,2026-01-06,Lego EV3 Robotics,,,,old ticket TK-260106-002
ADV23034,120.00,paid,,2026-01-07,Scratch,,,,old ticket TK-260107-001
ADV23022,120.00,paid,,2026-01-07,Scratch,,,,old ticket TK-260107-002
ADV24064,180.00,paid,,2026-01-08,Lego EV3 Robotics,,,,old ticket TK-260108-001
ADV24064,180.00,paid,,2026-01-08,Lego EV3 Robotics,,,,old ticket TK-260108-002
ADV25048,121.50,paid,,2026-01-10,Scratch,,,,old ticket TK-260110-001
ADV25048,121.50,paid,,2026-01-10,Lego EV3 Robotics,,,,old ticket TK-260110-002
ADV25049,729.00,paid,,2026-01-10,Scratch,,,,old ticket TK-260110-003
ADV24042,180.00,paid,,2026-01-10,Lego EV3 Robotics,,,,old ticket TK-260110-004
ADV24022,180.00,paid,,2026-01-11,Lego EV3 Robotics,,,,old ticket TK-260111-001
ADV25046,180.00,paid,,2026-01-11,Lego EV3 Robotics,,,,old ticket TK-260111-002
ADV23008,180.00,paid,,2026-01-11,Lego EV3 Robotics,,,,old ticket TK-260111-003
ADV25069,486.00,paid,,2026-01-11,Lego EV3 Robotics,,,,old ticket TK-260111-004
ADV25070,486.00,paid,,2026-01-11,Lego EV3 Robotics,,,,old ticket TK-260111-005
ADV25065,180.00,paid,,2026-01-12,Lego EV3 Robotics,,,,old ticket TK-260112-001
ADV25009,180.00,paid,,2026-01-12,Scratch,,,,old ticket TK-260112-002
ADV25061,180.00,paid,,2026-01-14,Lego EV3 Robotics,,,,old ticket TK-260114-001
ADV25057,180.00,paid,,2026-01-15,Lego EV3 Robotics,,,,old ticket TK-260115-001
ADV25067,180.00,paid,,2026-01-16,Lego EV3 Robotics,,,,old ticket TK-260116-001
ADV25013,180.00,paid,,2026-01-17,Lego EV3 Robotics,,,,old ticket TK-260117-001
ADV25056,180.00,paid,,2026-01-18,Lego EV3 Robotics,,,,old ticket TK-260118-001
ADV26002,513.00,paid,,2026-01-23,Lego EV3 Robotics,,,,old ticket TK-260123-001
ADV25039,513.00,paid,cash,2026-01-24,Lego EV3 Robotics,,,,old ticket TK-260124-001 | Cash
ADV24057,180.00,paid,,2026-01-24,Scratch,,,,old ticket TK-260124-002
ADV26003,513.00,paid,,2026-01-24,Lego EV3 Robotics,,,,old ticket TK-260124-003 | Touch and Go
ADV26001,180.00,paid,,2026-01-25,Lego EV3 Robotics,,,,old ticket TK-260125-001
ADV25005,486.00,paid,,2026-01-25,Lego EV3 Robotics,,,,old ticket TK-260125-002
ADV25004,486.00,paid,,2026-01-25,Lego EV3 Robotics,,,,old ticket TK-260125-003
ADV25031,180.00,paid,,2026-01-26,Lego EV3 Robotics,,,,old ticket TK-260126-001
ADV23045,150.00,paid,,2026-01-28,Scratch,,,,old ticket TK-260128-001
ADV26004,180.00,paid,,2026-01-29,Lego EV3 Robotics,,,,old ticket TK-260129-001
ADV0045,150.00,paid,,2026-01-29,Lego EV3 Robotics,,,,old ticket TK-260129-002
ADV26006,180.00,paid,,2026-01-30,Lego EV3 Robotics,,,,old ticket TK-260130-001
ADV25027,180.00,paid,,2026-01-30,Lego EV3 Robotics,,,,old ticket TK-260130-002
ADV26005,972.00,paid,cash,2026-01-31,Lego EV3 Robotics,,,,old ticket TK-260131-001 | Cash
ADV25044,180.00,paid,,2026-01-31,Lego EV3 Robotics,,,,old ticket TK-260131-002
ADV23034,120.00,paid,,2026-02-02,Scratch,,,,old ticket TK-260202-001
ADV24066,180.00,paid,,2026-02-02,Lego EV3 Robotics,,,,old ticket TK-260202-002
ADV24021,360.00,paid,,2026-02-02,Lego EV3 Robotics,,,,old ticket TK-260202-003
ADV23042,180.00,paid,,2026-02-05,Lego EV3 Robotics,,,,old ticket TK-260205-001
ADV0055,150.00,paid,,2026-02-05,Scratch,,,,old ticket TK-260205-002
ADV23035,120.00,paid,,2026-02-05,Scratch,,,,old ticket TK-260205-003
ADV25009,180.00,paid,,2026-02-05,Scratch,,,,old ticket TK-260205-004
ADV23019,180.00,paid,,2026-02-06,Scratch,,,,old ticket TK-260206-004
ADV23003,180.00,paid,,2026-02-06,Scratch,,,,old ticket TK-260206-005
ADV23022,210.00,paid,,2026-02-06,Scratch,,,,old ticket TK-260206-006
ADV23075,180.00,paid,,2026-02-06,Lego EV3 Robotics,,,,old ticket TK-260206-007
ADV25069,486.00,paid,,2026-02-06,Lego EV3 Robotics,,,,old ticket TK-260206-008
ADV25070,486.00,paid,,2026-02-06,Lego EV3 Robotics,,,,old ticket TK-260206-009
ADV0012,300.00,paid,,2026-02-07,Scratch,,,,old ticket TK-260207-001
ADV0011,300.00,paid,,2026-02-07,Lego EV3 Robotics,,,,old ticket TK-260207-002
ADV25050,180.00,paid,,2026-02-07,Lego EV3 Robotics,,,,old ticket TK-260207-003
ADV25059,180.00,paid,,2026-02-07,Lego EV3 Robotics,,,,old ticket TK-260207-004
ADV25060,180.00,paid,,2026-02-07,Lego EV3 Robotics,,,,old ticket TK-260207-005
ADV23007,160.00,paid,,2026-02-07,Lego EV3 Robotics,,,,old ticket TK-260207-006
ADV23048,180.00,paid,,2026-02-07,Lego EV3 Robotics,,,,old ticket TK-260207-007
ADV23084,180.00,paid,,2026-02-07,Lego EV3 Robotics,,,,old ticket TK-260207-008
ADV23084,120.00,paid,,2026-02-07,Scratch,,,,old ticket TK-260207-009
ADV24042,180.00,paid,,2026-02-07,Lego EV3 Robotics,,,,old ticket TK-260207-010
ADV25056,180.00,paid,,2026-02-08,Lego EV3 Robotics,,,,old ticket TK-260208-001
ADV24022,180.00,paid,,2026-02-08,Lego EV3 Robotics,,,,old ticket TK-260208-002
ADV26001,180.00,paid,,2026-02-08,Lego EV3 Robotics,,,,old ticket TK-260208-003
ADV26007,180.00,paid,,2026-02-08,Lego EV3 Robotics,,,,old ticket TK-260208-004
ADV25061,180.00,paid,,2026-02-10,Lego EV3 Robotics,,,,old ticket TK-260210-001
ADV25061,180.00,paid,,2026-02-10,Lego EV3 Robotics,,,,old ticket TK-260210-002
ADV26012,180.00,paid,,2026-02-12,Lego EV3 Robotics,,,,old ticket TK-260212-001
ADV26013,180.00,paid,,2026-02-12,Lego EV3 Robotics,,,,old ticket TK-260212-002
ADV25057,180.00,paid,,2026-02-14,Lego EV3 Robotics,,,,old ticket TK-260214-001
ADV25008,180.00,paid,,2026-02-15,Lego EV3 Robotics,,,,old ticket TK-260215-001
ADV24031,180.00,paid,,2026-02-15,Lego EV3 Robotics,,,,old ticket TK-260215-002
ADV25067,180.00,paid,,2026-02-17,Lego EV3 Robotics,,,,old ticket TK-260217-001
ADV26009,180.00,paid,,2026-02-25,Scratch,,,,old ticket TK-260225-001
ADV26010,180.00,paid,,2026-02-25,Scratch,,,,old ticket TK-260225-002
ADV25031,180.00,paid,,2026-02-26,Lego EV3 Robotics,,,,old ticket TK-260226-001
ADV25036,180.00,paid,,2026-02-27,Lego EV3 Robotics,,,,old ticket TK-260227-001
ADV0045,150.00,paid,,2026-02-27,Lego EV3 Robotics,,,,old ticket TK-260227-002
ADV23045,150.00,paid,,2026-02-28,Scratch,,,,old ticket TK-260228-001
ADV24026,972.00,paid,,2026-02-28,Lego EV3 Robotics,,,,old ticket TK-260228-002
ADV25013,513.00,paid,,2026-02-28,Lego EV3 Robotics,,,,old ticket TK-260228-003
ADV25040,513.00,paid,,2026-02-28,Lego EV3 Robotics,,,,old ticket TK-260228-004
ADV0055,150.00,paid,,2026-03-01,Scratch,,,,old ticket TK-260301-001
ADV25052,180.00,paid,,2026-03-01,Lego EV3 Robotics,,,,old ticket TK-260301-002 | Rich Mummy Bakery
ADV24031,180.00,paid,,2026-03-02,Lego EV3 Robotics,,,,old ticket TK-260302-001
ADV25065,180.00,paid,,2026-03-03,Lego EV3 Robotics,,,,old ticket TK-260303-001
ADV23034,120.00,paid,,2026-03-03,Scratch,,,,old ticket TK-260303-002
ADV24066,180.00,paid,,2026-03-04,Lego EV3 Robotics,,,,old ticket TK-260304-001
ADV24009,360.00,paid,,2026-03-06,Scratch,,,,old ticket TK-260306-001
ADV23035,120.00,paid,,2026-03-06,Scratch,,,,old ticket TK-260306-002
ADV26006,180.00,paid,,2026-03-06,Lego EV3 Robotics,,,,old ticket TK-260306-003
ADV23022,180.00,paid,,2026-03-06,Scratch,,,,old ticket TK-260306-004
ADV24022,180.00,paid,,2026-03-08,Lego EV3 Robotics,,,,old ticket TK-260308-001
ADV25069,486.00,paid,,2026-03-08,Lego EV3 Robotics,,,,old ticket TK-260308-002
ADV25070,486.00,paid,,2026-03-08,Lego EV3 Robotics,,,,old ticket TK-260308-003
ADV25057,180.00,paid,,2026-03-12,Lego EV3 Robotics,,,,old ticket TK-260312-001
ADV25044,486.00,paid,,2026-03-14,Lego EV3 Robotics,,,,old ticket TK-260314-001
ADV26011,486.00,paid,,2026-03-14,Lego EV3 Robotics,,,,old ticket TK-260314-002
ADV0056,360.00,paid,,2026-03-01,Lego EV3 Robotics,,,,old ticket TK-260301-003
ADV26014,180.00,paid,,2026-03-14,Lego EV3 Robotics,,,,old ticket TK-260314-003
ADV25067,180.00,paid,,2026-03-19,Lego EV3 Robotics,,,,old ticket TK-260319-001
ADV24057,180.00,paid,,2026-03-19,Scratch,,,,old ticket TK-260319-002
ADV25052,180.00,paid,,2026-03-26,Lego EV3 Robotics,,,,old ticket TK-260326-001
ADV25031,180.00,paid,,2026-03-26,Lego EV3 Robotics,,,,old ticket TK-260326-002
ADV26015,972.00,paid,,2026-03-27,Lego EV3 Robotics,,,,old ticket TK-260327-001
ADV23045,150.00,paid,,2026-03-28,Scratch,,,,old ticket TK-260328-001
ADV0045,150.00,paid,,2026-03-29,Lego EV3 Robotics,,,,old ticket TK-260329-001
ADV25005,486.00,paid,,2026-03-29,Lego EV3 Robotics,,,,old ticket TK-260329-002
ADV25004,486.00,paid,,2026-03-29,Lego EV3 Robotics,,,,old ticket TK-260329-003
ADV25036,180.00,paid,,2026-03-29,Lego EV3 Robotics,,,,old ticket TK-260329-004
ADV26001,180.00,paid,,2026-03-30,Lego EV3 Robotics,,,,old ticket TK-260330-001
ADV26007,180.00,paid,,2026-03-30,Lego EV3 Robotics,,,,old ticket TK-260330-002
ADV24018,180.00,paid,,2026-03-31,Lego EV3 Robotics,,,,old ticket TK-260331-001
ADV23034,120.00,paid,,2026-04-02,Scratch,,,,old ticket TK-260402-001
ADV25066,180.00,paid,,2026-04-02,Lego EV3 Robotics,,,,old ticket TK-260402-002
ADV26004,180.00,paid,,2026-04-02,Lego EV3 Robotics,,,,old ticket TK-260402-003
ADV23035,120.00,paid,,2026-04-03,Scratch,,,,old ticket TK-260403-002
ADV25009,180.00,paid,,2026-04-03,Scratch,,,,old ticket TK-260403-003
ADV24066,180.00,paid,,2026-04-03,Lego EV3 Robotics,,,,old ticket TK-260403-004
ADV24022,180.00,paid,,2026-04-05,Lego EV3 Robotics,,,,old ticket TK-260405-001
ADV24005,135.00,paid,,2026-04-05,Scratch,,,,old ticket TK-260405-002
ADV25026,513.00,paid,,2026-04-06,Lego EV3 Robotics,,,,old ticket TK-260406-001
ADV24031,180.00,paid,,2026-04-06,Lego EV3 Robotics,,,,old ticket TK-260406-002
ADV23022,180.00,paid,,2026-04-08,Scratch,,,,old ticket TK-260408-001
ADV23008,180.00,paid,,2026-04-11,Lego EV3 Robotics,,,,old ticket TK-260411-001
ADV25063,513.00,paid,,2026-04-11,Lego EV3 Robotics,,,,old ticket TK-260411-002
ADV25059,180.00,paid,,2026-04-12,Lego EV3 Robotics,,,,old ticket TK-260412-001
ADV25060,180.00,paid,,2026-04-12,Lego EV3 Robotics,,,,old ticket TK-260412-002
ADV23006,324.00,paid,,2026-04-15,Lego EV3 Robotics,,,,old ticket TK-260415-001
ADV23004,324.00,paid,,2026-04-15,Lego EV3 Robotics,,,,old ticket TK-260415-002
ADV23005,324.00,paid,,2026-04-15,Lego EV3 Robotics,,,,old ticket TK-260415-003
ADV25057,180.00,paid,,2026-04-15,Lego EV3 Robotics,,,,old ticket TK-260415-004
ADV26009,270.00,paid,,2026-04-16,Scratch,,,,old ticket TK-260416-001
ADV26010,270.00,paid,,2026-04-16,Scratch,,,,old ticket TK-260416-002
ADV25008,360.00,paid,,2026-04-16,Lego EV3 Robotics,,,,old ticket TK-260416-003
ADV25067,180.00,paid,,2026-04-16,Lego EV3 Robotics,,,,old ticket TK-260416-004
ADV-001-26016,513.00,paid,,2026-04-19,Lego EV3 Robotics,,,,old ticket TK-260419-001
ADV25069,486.00,paid,,2026-04-22,Lego EV3 Robotics,,,,old ticket TK-260422-001
ADV25070,486.00,paid,,2026-04-22,Lego EV3 Robotics,,,,old ticket TK-260422-002
ADV23013,180.00,paid,,2026-04-22,,,,,old ticket TK-260422-005
ADV23013,360.00,paid,,2026-04-22,Lego EV3 Robotics,,,,old ticket TK-260422-006
ADV25055,513.00,paid,,2026-04-24,Lego EV3 Robotics,,,,old ticket TK-260424-001
ADV24011,225.00,paid,,2026-04-25,Scratch,,,,old ticket TK-260425-001
ADV26012,180.00,paid,,2026-04-25,Lego EV3 Robotics,,,,old ticket TK-260425-002
ADV26013,180.00,paid,,2026-04-25,Lego EV3 Robotics,,,,old ticket TK-260425-003
ADV-001-26017,180.00,paid,,2026-04-25,Lego EV3 Robotics,,,,old ticket TK-260425-004
ADV0045,150.00,paid,,2026-04-27,Lego EV3 Robotics,,,,old ticket TK-260427-001
ADV25031,180.00,paid,,2026-04-27,Lego EV3 Robotics,,,,old ticket TK-260427-002
ADV23029,480.00,paid,,2026-04-27,Scratch,,,,old ticket TK-260427-003
ADV26004,180.00,paid,,2026-04-29,Lego EV3 Robotics,,,,old ticket TK-260429-001
ADV25061,180.00,paid,,2026-04-30,Lego EV3 Robotics,,,,old ticket TK-260430-001
ADV24018,180.00,paid,,2026-04-30,Lego EV3 Robotics,,,,old ticket TK-260430-002
ADV23034,180.00,paid,,2026-05-01,Scratch,,,,old ticket TK-260501-001
ADV24022,180.00,paid,,2026-05-03,Lego EV3 Robotics,,,,old ticket TK-260503-001
ADV25004,972.00,paid,,2026-05-03,Lego EV3 Robotics,,,,old ticket TK-260503-002
ADV25005,486.00,paid,,2026-05-03,Lego EV3 Robotics,,,,old ticket TK-260503-003
ADV25005,486.00,paid,,2026-05-03,Scratch,,,,old ticket TK-260503-004
ADV23035,120.00,paid,,2026-05-04,Scratch,,,,old ticket TK-260504-001
ADV24066,180.00,paid,,2026-05-05,Lego EV3 Robotics,,,,old ticket TK-260505-001
ADV25027,180.00,paid,,2026-05-05,Lego EV3 Robotics,,,,old ticket TK-260505-002 | Touch and Go
ADV24021,360.00,paid,,2026-05-06,Lego EV3 Robotics,,,,old ticket TK-260506-001
ADV0055,150.00,paid,,2026-05-06,Scratch,,,,old ticket TK-260506-002
ADV25009,180.00,paid,,2026-05-06,Scratch,,,,old ticket TK-260506-003
ADV23022,240.00,paid,,2026-05-06,Scratch,,,,old ticket TK-260506-004
ADV24009,180.00,paid,,2026-05-07,Scratch,,,,old ticket TK-260507-001
ADV24031,180.00,paid,,2026-05-08,Lego EV3 Robotics,,,,old ticket TK-260508-005
ADV23084,360.00,paid,,2026-05-08,Lego EV3 Robotics,,,,old ticket TK-260508-006
ADV23084,240.00,paid,,2026-05-08,Scratch,,,,old ticket TK-260508-007
ADV23075,360.00,paid,,2026-05-08,Lego EV3 Robotics,,,,old ticket TK-260508-008
ADV25050,180.00,paid,,2026-05-09,Lego EV3 Robotics,,,,old ticket TK-260509-001
ADV25059,180.00,paid,,2026-05-10,Lego EV3 Robotics,,,,old ticket TK-260510-001
ADV25060,180.00,paid,,2026-05-10,Lego EV3 Robotics,,,,old ticket TK-260510-002
ADV25006,972.00,paid,,2026-05-10,Lego EV3 Robotics,,,,old ticket TK-260510-003
ADV26014,180.00,paid,,2026-05-11,Lego EV3 Robotics,,,,old ticket TK-260511-001
ADV24057,180.00,paid,,2026-05-11,Scratch,,,,old ticket TK-260511-002
ADV25057,180.00,paid,,2026-05-14,Lego EV3 Robotics,,,,old ticket TK-260514-001
ADV26002,513.00,paid,,2026-05-16,Lego EV3 Robotics,,,,old ticket TK-260516-001
ADV23008,180.00,paid,,2026-05-17,Lego EV3 Robotics,,,,old ticket TK-260517-001
ADV0056,360.00,paid,cash,2026-05-17,Lego EV3 Robotics,,,,old ticket TK-260517-002 | Cash
ADV25036,180.00,paid,,2026-05-22,Lego EV3 Robotics,,,,old ticket TK-260522-003
ADV24038,540.00,paid,,2026-05-22,Lego EV3 Robotics,,,,old ticket TK-260522-004
ADV26009,337.50,paid,,2026-05-22,Scratch,,,,old ticket TK-260522-005
ADV26010,337.50,paid,,2026-05-22,Scratch,,,,old ticket TK-260522-006
ADV25067,180.00,paid,,2026-05-22,Lego EV3 Robotics,,,,old ticket TK-260522-007
ADV25043,513.00,paid,,2026-05-24,Lego EV3 Robotics,,,,old ticket TK-260524-001
ADV23012,180.00,paid,,2026-05-24,Lego EV3 Robotics,,,,old ticket TK-260524-002
ADV25061,180.00,paid,,2026-05-25,Lego EV3 Robotics,,,,old ticket TK-260525-001
